Scenario,GlobalPlanner,LocalPlanner,SweepParam,InflationFactor,PedCount,Seed,Status,Time(s),Distance(m),Smoothness(rad),CPU(%),Memory(%),Memory(MiB),TotalRAM(GiB)
static,dijkstra,apf,default,0.3,0,12200611,FAILURE,38.5409,0.1634,26.3618,65.49,0.14,45.89,31.28
static,dijkstra,apf,default,0.5,0,1079346871,SUCCESS,19.8209,8.7688,25.1280,24.20,0.14,43.46,31.28
static,dijkstra,apf,default,0.5,0,1079346872,SUCCESS,11.8179,5.4383,3.2942,12.95,0.13,41.40,31.28
static,dijkstra,apf,default,0.5,0,1079346873,SUCCESS,35.3397,17.2748,12.5737,39.48,0.14,46.01,31.28
static,dijkstra,apf,default,0.5,0,1079346874,SUCCESS,17.3192,8.3547,5.8387,19.61,0.13,42.76,31.28
static,dijkstra,apf,default,0.5,0,1079346875,SUCCESS,41.3414,19.8466,19.1478,43.66,0.15,46.45,31.28
static,dijkstra,apf,default,0.5,0,1079346876,SUCCESS,26.2299,12.1897,20.1522,15.61,0.13,41.88,31.28
static,dijkstra,apf,default,0.5,0,1079346877,SUCCESS,20.8228,10.0497,7.0862,37.80,0.15,48.62,31.28
static,dijkstra,apf,default,0.5,0,1079346878,SUCCESS,47.2467,22.3166,31.3906,38.08,0.14,44.88,31.28
static,dijkstra,apf,default,0.5,0,1079346879,SUCCESS,73.0826,35.8837,35.2447,59.58,0.15,49.08,31.28
static,dijkstra,apf,default,0.5,0,1079346880,SUCCESS,28.4287,12.9783,21.9076,26.18,0.14,45.14,31.28
static,dijkstra,apf,default,0.5,0,1079346881,SUCCESS,30.8324,14.8679,21.7111,36.87,0.15,47.02,31.28
static,dijkstra,apf,default,0.5,0,1079346882,SUCCESS,57.5604,27.7309,43.3449,54.55,0.15,46.93,31.28
static,dijkstra,apf,default,0.5,0,1079346883,SUCCESS,16.0175,6.9957,8.6867,17.60,0.14,43.56,31.28
static,dijkstra,apf,default,0.5,0,1079346884,SUCCESS,48.8482,23.2704,18.9682,48.40,0.15,46.91,31.28
static,dijkstra,apf,default,0.5,0,1079346885,SUCCESS,22.5254,10.4008,11.3844,27.71,0.14,44.68,31.28
static,dijkstra,apf,default,0.5,0,1079346886,SUCCESS,62.4657,30.5901,45.4492,53.32,0.15,46.88,31.28
static,dijkstra,apf,default,0.5,0,1079346887,SUCCESS,59.0571,28.9181,17.8647,55.88,0.15,49.05,31.28
static,dijkstra,apf,default,0.5,0,1079346888,FAILURE,180.0032,19.8981,2026.5913,12.68,0.14,45.39,31.28
static,dijkstra,apf,default,0.5,0,1079346889,SUCCESS,19.9227,9.5727,9.2831,14.59,0.13,41.69,31.28
static,dijkstra,apf,default,0.5,0,1079346890,SUCCESS,11.0915,5.2246,2.6532,11.46,0.13,41.57,31.28
static,dijkstra,apf,default,0.5,0,1079346891,SUCCESS,39.9398,19.2365,21.6516,43.57,0.15,46.93,31.28
static,dijkstra,apf,default,0.5,0,1079346892,SUCCESS,14.3146,6.8398,5.1843,17.28,0.13,42.12,31.28
static,dijkstra,apf,default,0.5,0,1079346893,SUCCESS,23.7286,9.6044,31.6850,21.28,0.13,43.24,31.28
static,dijkstra,apf,default,0.5,0,1079346894,SUCCESS,19.6229,8.8253,20.8296,13.43,0.13,41.47,31.28
static,dijkstra,apf,default,0.5,0,1079346895,SUCCESS,21.2224,9.4588,21.7629,15.14,0.13,42.06,31.28
static,dijkstra,apf,default,0.5,0,1079346896,SUCCESS,24.2800,11.1966,26.6508,31.28,0.14,45.27,31.28
static,dijkstra,apf,default,0.5,0,1079346897,SUCCESS,26.1263,12.5635,10.1902,30.83,0.14,44.96,31.28
static,dijkstra,apf,default,0.5,0,1079346898,SUCCESS,15.4302,7.3401,9.7511,17.01,0.13,42.00,31.28
static,dijkstra,apf,default,0.5,0,1079346899,FAILURE,39.2395,0.1784,28.0945,70.39,0.15,48.09,31.28
static,dijkstra,apf,default,0.5,0,1079346900,SUCCESS,33.6351,16.2362,6.4907,33.65,0.14,46.16,31.28
static,dijkstra,apf,default,0.5,0,1079346901,SUCCESS,49.2486,23.9964,27.5969,53.91,0.15,49.14,31.28
static,dijkstra,apf,default,0.5,0,1079346902,SUCCESS,13.9172,6.4033,8.4007,13.63,0.13,41.39,31.28
static,dijkstra,apf,default,0.5,0,1079346903,SUCCESS,37.3364,17.6867,44.7662,39.27,0.14,45.86,31.28
static,dijkstra,apf,default,0.5,0,1079346904,SUCCESS,32.8354,15.3008,9.7548,37.67,0.15,46.76,31.28
static,dijkstra,apf,default,0.5,0,1079346905,SUCCESS,48.1491,23.6354,38.6018,29.90,0.14,43.35,31.28
static,dijkstra,apf,default,0.5,0,1079346906,SUCCESS,54.4983,26.5319,21.8524,56.39,0.15,47.29,31.28
static,dijkstra,apf,default,0.5,0,1079346907,SUCCESS,20.8232,9.2870,17.8502,21.62,0.14,43.51,31.28
static,dijkstra,apf,default,0.5,0,1079346908,SUCCESS,37.0356,17.9834,21.7063,53.33,0.15,49.22,31.28
static,dijkstra,apf,default,0.5,0,1079346909,SUCCESS,13.7140,6.3100,6.1128,13.98,0.13,42.17,31.28
static,dijkstra,apf,default,0.5,0,1079346910,SUCCESS,48.8454,23.6104,15.5142,47.49,0.15,49.43,31.28
static,dijkstra,apf,default,0.7,0,2085580417,SUCCESS,35.9315,17.5329,10.0330,42.66,0.15,46.97,31.28
static,dijkstra,apf,default,0.7,0,2085580418,SUCCESS,69.8642,33.6086,49.1278,70.77,0.16,50.75,31.28
static,dijkstra,apf,default,0.7,0,2085580419,SUCCESS,16.2193,7.2900,11.6268,23.85,0.14,43.68,31.28
static,dijkstra,apf,default,0.7,0,2085580420,SUCCESS,53.7550,25.6976,26.9987,63.65,0.16,50.93,31.28
static,dijkstra,apf,default,0.7,0,2085580421,FAILURE,180.0026,18.4302,1417.5857,16.56,0.14,45.52,31.28
static,dijkstra,apf,default,0.7,0,2085580422,SUCCESS,13.3940,6.2928,5.8430,18.95,0.13,43.05,31.28
static,dijkstra,apf,default,0.7,0,2085580423,SUCCESS,31.7334,15.0755,15.2981,36.89,0.15,46.68,31.28
static,dijkstra,apf,default,0.7,0,2085580424,SUCCESS,47.8459,22.9576,30.6709,63.66,0.15,49.60,31.28
static,dijkstra,apf,default,0.7,0,2085580425,SUCCESS,31.3293,14.5888,15.7441,39.58,0.15,49.23,31.28
static,dijkstra,apf,default,0.7,0,2085580426,SUCCESS,22.3201,10.6028,24.4087,18.40,0.13,42.11,31.28
static,dijkstra,apf,default,0.7,0,2085580427,SUCCESS,29.7300,14.2551,25.8637,34.72,0.14,45.27,31.28
static,dijkstra,apf,default,0.7,0,2085580428,SUCCESS,26.3266,11.9616,23.2361,39.38,0.15,47.18,31.28
static,dijkstra,apf,default,0.7,0,2085580429,SUCCESS,21.9976,10.5209,10.7394,25.45,0.14,45.10,31.28
static,dijkstra,apf,default,0.7,0,2085580430,SUCCESS,43.0598,20.9838,16.1277,61.22,0.16,50.86,31.28
static,dijkstra,apf,default,0.7,0,2085580431,SUCCESS,30.5304,14.1166,27.5838,24.71,0.13,43.05,31.28
static,dijkstra,apf,default,0.7,0,2085580432,SUCCESS,47.5674,23.2461,11.0250,63.63,0.15,49.46,31.28
static,dijkstra,apf,default,0.7,0,2085580433,FAILURE,180.0026,10.7861,1625.2978,9.94,0.13,42.84,31.28
static,dijkstra,apf,default,0.7,0,2085580434,FAILURE,180.0029,18.2850,1954.9431,15.13,0.14,44.86,31.28
static,dijkstra,apf,default,0.7,0,2085580435,SUCCESS,36.2997,17.6282,12.2692,47.82,0.15,47.25,31.28
static,dijkstra,apf,default,0.7,0,2085580436,SUCCESS,19.4201,9.2657,15.3390,24.89,0.14,44.02,31.28
static,dijkstra,apf,default,0.7,0,2085580437,SUCCESS,28.3345,13.5283,3.5274,45.85,0.15,47.18,31.28
static,dijkstra,apf,default,0.7,0,2085580438,SUCCESS,28.7264,12.6086,36.5310,39.88,0.15,47.49,31.28
static,dijkstra,apf,default,0.7,0,2085580439,SUCCESS,21.5235,9.5620,8.2540,31.04,0.14,46.39,31.28
static,dijkstra,apf,default,0.7,0,2085580440,SUCCESS,64.3614,31.5580,43.5019,61.48,0.15,47.93,31.28
static,dijkstra,apf,default,0.7,0,2085580441,SUCCESS,28.0296,12.5917,22.2568,36.84,0.14,46.40,31.28
static,dijkstra,apf,default,0.7,0,2085580442,SUCCESS,31.6289,14.8237,14.2224,24.22,0.15,47.02,31.28
static,dijkstra,apf,default,0.7,0,2085580443,SUCCESS,38.8392,18.4795,37.4476,59.40,0.15,49.04,31.28
static,dijkstra,apf,default,0.7,0,2085580444,SUCCESS,51.4541,25.0891,21.8275,67.96,0.16,50.57,31.28
static,dijkstra,apf,default,0.7,0,2085580445,SUCCESS,30.4318,14.2590,5.8480,34.88,0.14,46.34,31.28
static,dijkstra,apf,default,0.7,0,2085580446,SUCCESS,19.9207,8.5627,29.9056,43.24,0.16,50.27,31.28
static,dijkstra,apf,default,0.7,0,2085580447,SUCCESS,29.3163,14.2121,14.7046,27.60,0.14,43.60,31.28
static,dijkstra,apf,default,0.7,0,2085580448,SUCCESS,40.6366,19.4652,16.7914,59.91,0.15,48.81,31.28
static,dijkstra,apf,default,0.7,0,2085580449,SUCCESS,25.8260,12.1853,14.4533,16.37,0.13,42.49,31.28
static,dijkstra,apf,default,0.7,0,2085580450,SUCCESS,36.1411,16.8617,26.7618,32.17,0.14,43.98,31.28
static,dijkstra,apf,default,0.7,0,2085580451,SUCCESS,52.3867,25.6911,11.6660,67.30,0.16,49.66,31.28
static,dijkstra,apf,default,0.7,0,2085580452,SUCCESS,21.0229,9.9515,6.0918,42.85,0.16,50.61,31.28
static,dijkstra,apf,default,0.7,0,2085580453,SUCCESS,26.8268,12.8476,15.1565,35.85,0.14,46.07,31.28
static,dijkstra,apf,default,0.7,0,2085580454,SUCCESS,13.1129,5.4616,16.1236,14.88,0.13,42.14,31.28
static,dijkstra,apf,default,0.7,0,2085580455,SUCCESS,19.1427,8.9240,11.5222,28.33,0.14,45.50,31.28
static,dijkstra,apf,default,0.7,0,2085580456,SUCCESS,27.2258,12.5777,13.5467,30.46,0.14,44.99,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.5638,0.1636,26.2252,67.46,0.15,47.32,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.7760,0.1649,26.7904,65.50,0.15,46.65,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,49.4052,18.0259,8.6183,33.46,0.14,43.51,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,37.8538,13.7567,20.2875,37.12,0.14,45.50,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.6860,0.1634,26.3681,67.44,0.15,47.46,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,24.5796,9.3504,11.6530,33.71,0.14,43.79,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.6513,0.1711,28.0437,65.63,0.15,46.76,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.7442,0.1713,27.4767,65.63,0.15,46.57,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.7418,0.1760,27.6235,67.09,0.15,46.71,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.8419,0.1673,27.1596,65.67,0.14,46.23,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.4420,0.1637,26.4763,15.33,0.13,41.85,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,39.2003,0.1699,27.3293,66.50,0.15,46.61,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,92.2097,35.8293,14.0900,39.69,0.15,46.74,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,26.5125,10.1855,9.4581,28.09,0.14,43.25,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,92.0325,32.5410,29.8209,37.09,0.14,45.55,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.7424,0.1767,27.7072,67.61,0.15,46.60,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.9421,0.1645,26.4373,66.48,0.15,46.57,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.5625,0.1636,26.2998,65.77,0.15,46.70,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.8499,0.1760,27.6867,68.18,0.15,46.74,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.7405,0.1751,28.4199,66.59,0.15,46.70,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.8551,0.1644,26.6516,8.33,0.13,41.77,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,49.4747,16.5924,32.1201,50.26,0.15,46.93,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.8575,0.1745,28.3166,68.37,0.14,46.36,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.8792,0.1651,26.7311,68.04,0.15,46.71,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,30.4609,7.7998,15.8511,26.62,0.14,43.46,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,58.5218,10.6921,161.5039,26.76,0.14,44.78,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,38.7971,13.1380,31.6010,43.82,0.14,44.68,31.28
static,dijkstra,dwa,default,0.3,0,SUCCESS,26.4359,6.4109,33.5746,22.23,0.14,43.40,31.28
static,dijkstra,dwa,default,0.3,0,FAILURE,38.6886,0.1651,26.8596,65.97,0.15,46.48,31.28
static,dijkstra,dwa,default,0.3,0,12200601,SUCCESS,40.8217,15.7391,6.7678,37.41,0.14,43.93,31.28
static,dijkstra,dwa,default,0.3,0,12200602,FAILURE,38.5354,0.1746,28.2840,65.46,0.14,46.37,31.28
static,dijkstra,dwa,default,0.3,0,12200603,SUCCESS,100.3988,31.9408,23.2937,29.58,0.14,45.26,31.28
static,dijkstra,dwa,default,0.3,0,12200604,SUCCESS,35.7024,12.8439,7.4399,39.41,0.14,45.44,31.28
static,dijkstra,dwa,default,0.3,0,12200605,SUCCESS,30.0869,11.3523,4.7459,36.43,0.14,44.97,31.28
static,dijkstra,dwa,default,0.3,0,12200606,FAILURE,38.7399,0.1757,27.9273,65.29,0.15,46.55,31.28
static,dijkstra,dwa,default,0.3,0,12200607,FAILURE,38.6398,0.1745,28.2941,63.92,0.14,46.25,31.28
static,dijkstra,dwa,default,0.3,0,12200608,SUCCESS,39.2244,14.2680,11.8236,48.32,0.15,47.75,31.28
static,dijkstra,dwa,default,0.3,0,12200609,FAILURE,38.7369,0.1708,27.3408,63.83,0.15,46.64,31.28
static,dijkstra,dwa,default,0.3,0,12200610,FAILURE,38.8392,0.1696,27.2605,65.02,0.14,46.35,31.28
static,dijkstra,dwa,default,0.3,0,12200611,FAILURE,38.7910,0.1717,27.7099,65.78,0.15,47.17,31.28
static,dijkstra,dwa,default,0.5,0,1079346871,SUCCESS,32.7334,8.9684,9.2202,33.83,0.14,45.44,31.28
static,dijkstra,dwa,default,0.5,0,1079346872,SUCCESS,16.9729,5.5366,15.1668,27.14,0.13,42.45,31.28
static,dijkstra,dwa,default,0.5,0,1079346873,SUCCESS,48.5155,16.4858,6.0103,51.74,0.15,48.07,31.28
static,dijkstra,dwa,default,0.5,0,1079346874,SUCCESS,24.0745,7.6537,16.7661,30.50,0.14,44.14,31.28
static,dijkstra,dwa,default,0.5,0,1079346875,SUCCESS,51.3271,18.7305,7.7507,56.37,0.15,48.49,31.28
static,dijkstra,dwa,default,0.5,0,1079346876,SUCCESS,36.3397,11.8588,17.1630,27.58,0.14,43.48,31.28
static,dijkstra,dwa,default,0.5,0,1079346877,SUCCESS,33.3289,9.6457,17.2348,52.24,0.16,50.59,31.28
static,dijkstra,dwa,default,0.5,0,1079346878,SUCCESS,61.7607,22.0008,23.3441,51.99,0.14,46.25,31.28
static,dijkstra,dwa,default,0.5,0,1079346879,SUCCESS,90.6068,34.5534,30.5835,71.59,0.16,50.44,31.28
static,dijkstra,dwa,default,0.5,0,1079346880,SUCCESS,38.8423,12.1000,51.1832,36.95,0.15,46.89,31.28
static,dijkstra,dwa,default,0.5,0,1079346881,SUCCESS,38.5375,13.7311,9.4901,46.74,0.15,48.70,31.28
static,dijkstra,dwa,default,0.5,0,1079346882,SUCCESS,70.6710,25.8738,110.8485,60.62,0.15,48.62,31.28
static,dijkstra,dwa,default,0.5,0,1079346883,FAILURE,180.0011,2.5607,1509.6011,12.27,0.14,44.72,31.28
static,dijkstra,dwa,default,0.5,0,1079346884,SUCCESS,63.1670,22.1074,27.0645,63.72,0.15,48.85,31.28
static,dijkstra,dwa,default,0.5,0,1079346885,SUCCESS,40.2462,10.7272,59.9182,33.02,0.14,46.27,31.28
static,dijkstra,dwa,default,0.5,0,1079346886,SUCCESS,75.0855,28.8322,19.3458,63.82,0.15,48.36,31.28
static,dijkstra,dwa,default,0.5,0,1079346887,SUCCESS,76.3780,28.6379,31.3627,65.35,0.16,50.49,31.28
static,dijkstra,dwa,default,0.5,0,1079346888,SUCCESS,48.3497,13.6935,22.3387,41.95,0.15,46.66,31.28
static,dijkstra,dwa,default,0.5,0,1079346889,SUCCESS,44.0539,9.3169,109.8903,24.88,0.14,43.36,31.28
static,dijkstra,dwa,default,0.5,0,1079346890,SUCCESS,15.8693,5.2745,21.8160,27.08,0.14,43.48,31.28
static,dijkstra,dwa,default,0.5,0,1079346891,SUCCESS,51.2527,17.9786,21.9712,52.75,0.15,48.56,31.28
static,dijkstra,dwa,default,0.5,0,1079346892,SUCCESS,18.4436,6.0955,3.5397,28.65,0.14,44.20,31.28
static,dijkstra,dwa,default,0.5,0,1079346893,SUCCESS,30.7333,8.8499,25.2502,32.78,0.14,44.90,31.28
static,dijkstra,dwa,default,0.5,0,1079346894,SUCCESS,25.6303,8.7105,23.3296,27.82,0.13,42.62,31.28
static,dijkstra,dwa,default,0.5,0,1079346895,SUCCESS,29.8313,9.4154,15.6986,27.26,0.14,43.68,31.28
static,dijkstra,dwa,default,0.5,0,1079346896,SUCCESS,26.7576,10.5058,23.7087,44.25,0.15,46.89,31.28
static,dijkstra,dwa,default,0.5,0,1079346897,SUCCESS,33.0321,11.9410,10.8494,42.75,0.14,46.41,31.28
static,dijkstra,dwa,default,0.5,0,1079346898,SUCCESS,19.8229,6.5347,8.2688,31.76,0.14,43.79,31.28
static,dijkstra,dwa,default,0.5,0,1079346899,FAILURE,39.1400,0.1784,28.0924,70.23,0.15,49.36,31.28
static,dijkstra,dwa,default,0.5,0,1079346900,SUCCESS,46.7779,15.6967,5.4119,47.19,0.15,47.80,31.28
static,dijkstra,dwa,default,0.5,0,1079346901,SUCCESS,59.2627,22.7173,17.5583,62.58,0.16,50.94,31.28
static,dijkstra,dwa,default,0.5,0,1079346902,SUCCESS,15.6431,6.3275,8.9602,28.53,0.13,43.10,31.28
static,dijkstra,dwa,default,0.5,0,1079346903,FAILURE,180.0033,2.1245,1429.2130,11.61,0.15,46.99,31.28
static,dijkstra,dwa,default,0.5,0,1079346904,SUCCESS,45.2838,15.0497,5.6461,50.38,0.15,48.36,31.28
static,dijkstra,dwa,default,0.5,0,1079346905,SUCCESS,68.9702,21.5729,39.7660,42.26,0.14,45.09,31.28
static,dijkstra,dwa,default,0.5,0,1079346906,SUCCESS,61.5289,25.4525,9.9243,67.31,0.15,48.74,31.28
static,dijkstra,dwa,default,0.5,0,1079346907,SUCCESS,27.7317,9.0534,24.0171,35.42,0.14,45.07,31.28
static,dijkstra,dwa,default,0.5,0,1079346908,SUCCESS,43.9421,16.5171,23.0295,70.90,0.16,51.05,31.28
static,dijkstra,dwa,default,0.5,0,1079346909,SUCCESS,15.9169,6.0113,15.9780,28.82,0.14,43.73,31.28
static,dijkstra,dwa,default,0.5,0,1079346910,SUCCESS,58.1010,22.8335,7.9021,58.58,0.16,50.90,31.28
static,dijkstra,dwa,default,0.7,0,2085580417,FAILURE,180.0027,6.4112,1036.3602,16.18,0.15,48.22,31.28
static,dijkstra,dwa,default,0.7,0,2085580418,SUCCESS,90.3871,30.9911,68.9244,82.68,0.16,52.05,31.28
static,dijkstra,dwa,default,0.7,0,2085580419,SUCCESS,16.4985,7.0081,21.9969,39.16,0.14,44.91,31.28
static,dijkstra,dwa,default,0.7,0,2085580420,SUCCESS,71.1754,23.9939,8.5336,80.52,0.16,52.21,31.28
static,dijkstra,dwa,default,0.7,0,2085580421,SUCCESS,94.2935,20.9878,195.7707,42.77,0.15,47.43,31.28
static,dijkstra,dwa,default,0.7,0,2085580422,SUCCESS,16.3461,6.3230,3.0734,31.67,0.14,44.62,31.28
static,dijkstra,dwa,default,0.7,0,2085580423,SUCCESS,35.9357,14.8229,19.5689,56.28,0.15,48.12,31.28
static,dijkstra,dwa,default,0.7,0,2085580424,SUCCESS,60.8626,21.9866,16.4116,68.33,0.16,50.99,31.28
static,dijkstra,dwa,default,0.7,0,2085580425,SUCCESS,162.2628,14.5590,568.4771,20.58,0.16,50.80,31.28
static,dijkstra,dwa,default,0.7,0,2085580426,SUCCESS,33.1332,9.4639,21.2143,29.80,0.14,43.93,31.28
static,dijkstra,dwa,default,0.7,0,2085580427,SUCCESS,47.2497,12.0448,67.8053,40.72,0.15,47.39,31.28
static,dijkstra,dwa,default,0.7,0,2085580428,SUCCESS,34.6325,11.6184,25.0464,48.60,0.15,48.68,31.28
static,dijkstra,dwa,default,0.7,0,2085580429,SUCCESS,32.6372,10.8377,20.5724,37.17,0.15,47.10,31.28
static,dijkstra,dwa,default,0.7,0,2085580430,SUCCESS,52.3608,19.7996,23.9181,81.43,0.16,52.79,31.28
static,dijkstra,dwa,default,0.7,0,2085580431,SUCCESS,67.9177,13.3444,448.1180,27.45,0.14,44.91,31.28
static,dijkstra,dwa,default,0.7,0,2085580432,SUCCESS,60.8252,22.7599,8.2810,75.82,0.16,51.52,31.28
static,dijkstra,dwa,default,0.7,0,2085580433,SUCCESS,38.8424,10.5266,28.0437,34.46,0.14,45.20,31.28
static,dijkstra,dwa,default,0.7,0,2085580434,SUCCESS,63.3627,20.1561,14.0707,49.66,0.15,47.14,31.28
static,dijkstra,dwa,default,0.7,0,2085580435,SUCCESS,55.5562,16.4766,26.5875,56.00,0.15,48.97,31.28
static,dijkstra,dwa,default,0.7,0,2085580436,SUCCESS,26.2271,8.7573,15.6400,32.99,0.14,45.68,31.28
static,dijkstra,dwa,default,0.7,0,2085580437,SUCCESS,42.6598,13.3878,3.4002,55.96,0.15,48.73,31.28
static,dijkstra,dwa,default,0.7,0,2085580438,SUCCESS,42.9446,12.5083,16.2348,51.79,0.15,48.51,31.28
static,dijkstra,dwa,default,0.7,0,2085580439,SUCCESS,146.0896,11.1397,856.7016,16.49,0.15,47.87,31.28
static,dijkstra,dwa,default,0.7,0,2085580440,SUCCESS,76.8807,28.1608,32.1138,70.76,0.15,49.30,31.28
static,dijkstra,dwa,default,0.7,0,2085580441,SUCCESS,46.5470,12.1306,20.1384,51.92,0.15,47.63,31.28
static,dijkstra,dwa,default,0.7,0,2085580442,SUCCESS,44.4471,14.6320,60.7181,49.23,0.15,48.62,31.28
static,dijkstra,dwa,default,0.7,0,2085580443,SUCCESS,58.5510,16.7937,79.8584,54.35,0.16,50.80,31.28
static,dijkstra,dwa,default,0.7,0,2085580444,SUCCESS,54.4999,24.3709,9.5112,83.95,0.17,52.93,31.28
static,dijkstra,dwa,default,0.7,0,2085580445,SUCCESS,40.1119,13.4546,4.3643,46.96,0.15,47.86,31.28
static,dijkstra,dwa,default,0.7,0,2085580446,SUCCESS,27.0275,8.3882,15.0340,49.80,0.16,51.84,31.28
static,dijkstra,dwa,default,0.7,0,2085580447,SUCCESS,51.3499,12.8107,26.5175,34.41,0.14,45.02,31.28
static,dijkstra,dwa,default,0.7,0,2085580448,SUCCESS,63.5634,19.4800,71.1437,62.84,0.16,50.64,31.28
static,dijkstra,dwa,default,0.7,0,2085580449,SUCCESS,34.7423,11.8834,10.5496,30.02,0.14,43.39,31.28
static,dijkstra,dwa,default,0.7,0,2085580450,SUCCESS,48.7459,16.1271,37.4887,39.87,0.14,45.61,31.28
static,dijkstra,dwa,default,0.7,0,2085580451,SUCCESS,152.5916,26.0447,351.8032,36.67,0.16,51.07,31.28
static,dijkstra,dwa,default,0.7,0,2085580452,SUCCESS,35.4313,9.9055,26.6254,53.80,0.16,51.80,31.28
static,dijkstra,dwa,default,0.7,0,2085580453,SUCCESS,36.9340,11.9375,19.3821,40.65,0.15,48.14,31.28
static,dijkstra,dwa,default,0.7,0,2085580454,SUCCESS,33.6342,5.4800,87.2560,22.82,0.14,43.43,31.28
static,dijkstra,dwa,default,0.7,0,2085580455,SUCCESS,26.7055,9.0213,23.1538,41.29,0.15,46.89,31.28
static,dijkstra,dwa,default,0.7,0,2085580456,FAILURE,180.0027,3.2192,2346.1966,20.76,0.15,46.79,31.28
static,dstar_lite,apf,default,0.3,0,12200572,FAILURE,38.3436,0.1634,26.4056,23.73,0.18,56.77,31.28
static,dstar_lite,apf,default,0.3,0,12200573,FAILURE,38.3382,0.1748,28.2383,22.26,0.18,56.53,31.28
static,dstar_lite,apf,default,0.3,0,12200574,FAILURE,38.3404,0.1746,28.2948,22.42,0.18,56.49,31.28
static,dstar_lite,apf,default,0.3,0,12200575,FAILURE,40.1392,0.1674,27.0385,73.04,0.18,58.74,31.28
static,dstar_lite,apf,default,0.3,0,12200576,FAILURE,38.3368,0.1632,26.8952,22.39,0.18,57.11,31.28
static,dstar_lite,apf,default,0.3,0,12200577,FAILURE,39.9909,0.1756,28.6409,72.80,0.18,58.96,31.28
static,dstar_lite,apf,default,0.3,0,12200578,FAILURE,38.3393,0.1634,26.4130,22.65,0.18,56.66,31.28
static,dstar_lite,apf,default,0.3,0,12200579,FAILURE,38.3417,0.1757,27.1809,23.34,0.18,56.63,31.28
static,dstar_lite,apf,default,0.3,0,12200580,FAILURE,38.3366,0.1756,28.1846,22.55,0.18,56.83,31.28
static,dstar_lite,apf,default,0.3,0,12200581,SUCCESS,44.1432,19.2625,55.0147,66.20,0.19,60.36,31.28
static,dstar_lite,apf,default,0.3,0,12200582,FAILURE,38.3364,0.1758,27.5805,22.64,0.18,56.59,31.28
static,dstar_lite,apf,default,0.3,0,12200583,FAILURE,39.8380,0.1790,28.7976,72.64,0.18,58.89,31.28
static,dstar_lite,apf,default,0.3,0,12200584,SUCCESS,39.1364,18.6343,18.3430,52.62,0.19,59.93,31.28
static,dstar_lite,apf,default,0.3,0,12200585,FAILURE,38.3361,0.1632,26.9405,22.80,0.18,56.69,31.28
static,dstar_lite,apf,default,0.3,0,12200586,SUCCESS,38.6394,18.5268,27.7972,48.02,0.19,59.77,31.28
static,dstar_lite,apf,default,0.3,0,12200587,SUCCESS,34.4330,16.5279,10.9565,19.78,0.18,58.02,31.28
static,dstar_lite,apf,default,0.3,0,12200588,FAILURE,38.3452,0.1634,26.4643,23.21,0.18,56.71,31.28
static,dstar_lite,apf,default,0.3,0,12200589,FAILURE,39.6369,0.1699,27.4279,72.65,0.18,58.48,31.28
static,dstar_lite,apf,default,0.3,0,12200590,FAILURE,38.3346,0.1757,27.9164,22.61,0.18,56.72,31.28
static,dstar_lite,apf,default,0.3,0,12200591,FAILURE,38.3444,0.1631,27.0098,22.86,0.18,56.70,31.28
static,dstar_lite,apf,default,0.3,0,12200592,FAILURE,39.8062,0.1713,27.2393,73.29,0.18,58.67,31.28
static,dstar_lite,apf,default,0.3,0,12200593,FAILURE,38.3352,0.1757,27.1498,22.60,0.18,56.52,31.28
static,dstar_lite,apf,default,0.3,0,12200594,FAILURE,38.3347,0.1632,26.7633,22.59,0.18,56.66,31.28
static,dstar_lite,apf,default,0.3,0,12200595,SUCCESS,12.3554,5.7721,2.8962,16.14,0.18,57.32,31.28
